"reviewerId","stars","artistId","artistName","albumId","albumName"
"11","4","1023","FRANK ZAPPA","5486","Joe&apos;s Garage, Acts II &amp; III"
"11","4","233","MARILLION","1763","Holidays in Eden"
"7","4","777","SAD MINSTREL","4078","The Flight Of The Phoenix"
"11","4","17","ANEKDOTEN","65","Nucleus"
"11","4","613","CARAVAN","3111","Caravan &amp; The New Symphonia "
"11","3","1755","QUEEN","8218","Flash Gordon (OST)"
"11","5","609","RUSH","3073","Hemispheres"
"5","4","719","IAN ANDERSON","37237","Thick As A Brick 2 [Aka: TAAB2]"
"6","3","118","GENTLE GIANT","1152","The Missing Piece"
"5","4","364","PINK FLOYD","1437","Atom Heart Mother"
"11","4","2783","MATS-MORGAN (BAND)","21051","Heat Beats Live / Tourbook 1991-2007"
"11","3","443","PETER HAMMILL","9333","Peter Hammill-Guy Evans: Spur Of The Moment"
"11","4","105","YES","239","Yessongs"
"11","3","667","CAN","3516","Saw Delight"
"11","4","17","ANEKDOTEN","2761","Gravity"
"11","4","320","SPOCK&apos;S BEARD","1272","Don&apos;t Try This At Home "
"11","3","1823","YELLOW MAGIC ORCHESTRA","8506","Xoo Multiplies"
"6","4","855","AMON D&#xFFFD;&#xFFFD;L II","4724","Vive La Trance"
"11","4","1679","MAGIC PIE","32219","The Suffering Joy"
"11","4","531","FORMULA 3","2683","Sognando e Risognando"
"11","3","1755","QUEEN","8217","The Game"
"11","3","418","JETHRO TULL","2039","Catfish Rising"
"11","4","657","WIGWAM","3436","Live Music From the Twilight Zone "
"11","3","633","THE SOFT MACHINE","3239","Fifth [Aka: 5]"
"11","4","169","ISILDURS BANE","632","The Voyage - A Trip To Elsewhere"
"11","4","660","BRAND X","3476","Masques"
"11","3","1023","FRANK ZAPPA","5403","Orchestral Favorites"
"11","2","2380","MAN","10931","All&apos;s Well That Ends Well"
"11","5","4149","BUDGIE","20655","In for the Kill !"
"11","4","3790","DAVID BOWIE","18768","Young Americans"
"11","2","655","BARCLAY JAMES  HARVEST","3414","River Of Dreams"
"6","3","105","YES","7737","Keys to Ascension (DVD)"
"6","4","1498","ROXY MUSIC","7099","For Your Pleasure"
"11","5","609","RUSH","3070","2112"
"11","4","3312","HANSSON &amp; KARLSSON","23602","Rex"
"11","4","2388","BURNIN&apos; RED IVANHOE","10971","M144"
"6","4","1971","TONY LEVIN","11945","Resonator"
"11","3","1600","EAST OF EDEN","14402","Here We Go Again..."
"11","3","278","LE ORME","2300","Ad Gloriam"
"11","3","875","CURVED AIR","4800","Midnight Wire"
"11","5","7829","MADE IN SWEDEN","40349","Where Do We Begin"
"11","4","1969","DEEP PURPLE","11088","Live At The Olympia 96"
"11","3","1751","ADRIAN BELEW","8482","Experimental Guitar Series Vol. 1 - The Guitar As Orchestra"
"11","3","1969","DEEP PURPLE","9225","Powerhouse"
"11","4","333","THRESHOLD","1324","Livedelica"
"11","5","118","GENTLE GIANT","1145","Acquiring The Taste"
"6","4","2075","AL DIMEOLA","9486","Land Of The Midnight Sun"
"11","4","3569","JUKKA TOLONEN","18119","The Hook"
"6","4","50","CAMEL","328","Mirage"
"11","3","2629","IRON MAIDEN","12937","The X Factor"
"6","5","1","GENESIS","2","Foxtrot"
"11","5","855","AMON D&#xFFFD;&#xFFFD;L II","4690","Phallus Dei"
"11","4","2259","ELECTRIC LIGHT ORCHESTRA","10547","Time"
"11","4","2020","HORIZONT","9231","Horizont"
"11","4","1023","FRANK ZAPPA","5414","Studio Tan"
"12","3","677","ASH RA TEMPEL","3583","Join Inn"
"11","4","5897","KORNET","30673","Fritt Fall"
"11","3","5487","FLIED EGG / STRAWBERRY PATH","28575","Good Bye Flied Egg"
"11","5","196","LANDBERK","764","One Man Tell&apos;s Another"
"11","5","621","SAMLA MAMMAS MANNA","3168","Gregory Allan Fitzpatrick&apos;s Snorungarnas Symfoni"
"6","3","1295","TANGERINE DREAM","6353","White Eagle"
"11","3","667","CAN","3507","Soundtracks"
"11","4","316","SINKADUS","1227","Cirkus"
"6","3","119","TIMOTHY PURE","367","Island Of The Misfit Toys"
"11","2","2388","BURNIN&apos; RED IVANHOE","10987","Lack Of Light"
"11","3","2109","JOHN WETTON","9952","Caught In The Crossfire"
"11","2","583","NEW TROLLS","2851","Revival"
"11","5","438","THIEVES&apos; KITCHEN","2241","Argot"
"11","4","110","THE FLOWER KINGS","365","Retropolis"
"11","4","36","BANCO DEL MUTUO SOCCORSO","1799","Come In Un&apos;Ultima Cena"
"11","2","1023","FRANK ZAPPA","7554","Joe&apos;s Corsage"
"5","5","364","PINK FLOYD","1442","Animals"
"11","4","855","AMON D&#xFFFD;&#xFFFD;L II","4771","Once Upon A Time - Best Of 1969 - 1999"
"5","3","457","MEZQUITA","2402","Recuerdos De Mi Tierra"
"11","4","638","THE WATCH","32210","Timeless"
"7","5","809","HAGGARD","4323","Awaking the Centuries"
"11","4","666","ANIMA MUNDI","30876","The Way"
"11","5","1368","BO HANSSON","6641","Mellanv&#xFFFD;sen [Aka: Attic Thoughts]"
"11","3","549","NEKTAR","2741","The Prodigal Son"
"11","3","1006","ARKHAM","5217","Arkham"
"11","4","288","PENDRAGON","1112","Utrecht ...The Final Frontier "
"11","4","3171","JERONIMO","16449","Jeronimo"
"11","4","2228","SPRIGUNS (OF TOLGUS)","10284","Time Will Pass"
"11","3","105","YES","1839","Union"
"11","4","1608","VANGELIS","7609","Blade Runner (OST)"
"11","3","1495","VOIVOD","7083","Negatron"
"6","5","118","GENTLE GIANT","1148","The Power And The Glory"
"11","4","1321","EKSEPTION","6484","5"
"11","4","680","ABSOLUTE ELSEWHERE","3599","In Search Of Ancient Gods"
"11","2","801","DIXIE DREGS","4283","The Great Spectacular"
"11","3","418","JETHRO TULL","2044","J-Tull Dot Com"
"11","4","7152","ANDROMEDA","36809","Andromeda"
"11","3","418","JETHRO TULL","2031","A"
"11","3","1078","RAGNAR&#xFFFD;K","20488","Well"
"6","3","589","STRAWBS","2923","Don&apos;t Say Goodbye"
"12","4","118","GENTLE GIANT","1145","Acquiring The Taste"
"11","5","510","SPRING","2543","Spring"
"11","4","920","DAVID CROSS","4951","Testing To Destruction"
"11","5","1498","ROXY MUSIC","7102","Siren"
"6","3","65","COLLAGE","227","Moonshine"
"11","4","655","BARCLAY JAMES  HARVEST","3392","Live Tapes"
"6","5","1","GENESIS","1510","Selling England by the Pound"
"11","4","873","PAATOS","4786","Timeloss"
"6","4","446","NIL","2371","Quarante jours sur le Sina&#xFFFD;"
"11","4","1609","JEAN-MICHEL JARRE","8064","Rendez-Vous"
"11","4","108","5UU&apos;S","645","Point of Views"
"11","4","3790","DAVID BOWIE","18776","Stage "
"11","4","549","NEKTAR","2736","Recycled"
"11","4","431","STYX","2192","Cornerstone"
"11","4","6088","SUNBIRDS","31850","Zagara"
"11","4","181","KAIPA","27470","In The Wake Of Evolution"
"11","4","26","AREA","107","Maledetti"
"11","3","574","IBIS","2821","Ibis"
"11","4","534","THE TRIP","2696","Caronte"
"11","5","105","YES","1825","Fragile"
"11","4","1097","MANEIGE","12873","Les Porches Live"
"11","3","583","NEW TROLLS","2845","Concerto Grosso N&#xFFFD; 2"
"11","4","852","CARNEGIE","4665","Rock And Roll Symphony"
"64080","4","105","YES","1827","Close to the Edge"
"11","4","2783","MATS-MORGAN (BAND)","15948","Radio Da da"
"11","4","3569","JUKKA TOLONEN","18122","Jukka Tolonen Band: A Passenger To Paramaribo"
"11","4","1755","QUEEN","8213","Live Killers"
"11","4","2259","ELECTRIC LIGHT ORCHESTRA","10513","Face the Music"
"11","4","1751","ADRIAN BELEW","8172","Lone Rhino"
"11","5","1023","FRANK ZAPPA","5439","Zappa in New York"
"11","4","595","ANGE","2943","Au-del&#xFFFD; du d&#xFFFD;lire"
"11","4","233","MARILLION","1766","Brave"
"11","4","1312","AKA MOON","6452","Invisible Sun"
"11","4","1061","ICONOCLASTA","5551","Soliloquio "
"64080","4","191","KING CRIMSON","1909","Larks&apos; Tongues in Aspic"
"11","2","1142","ANOXIE","5874","Pastales"
"11","4","1969","DEEP PURPLE","41170","Now What?!"
"5","3","361","CLEPSYDRA","975","Alone"
"11","3","549","NEKTAR","6589","Evolution"
"11","4","438","THIEVES&apos; KITCHEN","2240","Head"
"11","4","1483","PHISH","6971","Rift"
"11","3","630","KANSAS","3216","Freaks Of Nature"
"11","5","1498","ROXY MUSIC","7100","Stranded"
"11","3","1157","URIAH HEEP","5907","Conquest"
"11","4","431","STYX","2190","The Grand Illusion"
"11","4","1035","ROBERT WYATT","5363","The End Of An Ear"
"11","3","596","NOVALIS","28384","Letztes Konzert 1984"
"5","4","645","CARPTREE","3301","Superhero"
"11","4","1122","OPETH","18183","Watershed"
"11","3","1063","THE URBANE","5570","Neon"
"11","4","708","OMEGA","3761","The Hall Of Floaters In The Sky"
"6","3","392","TRIUMVIRAT","1685","Spartacus"
"11","4","848","GONG","4626","Radio Gnome Invisible Part 1 - Flying Teapot"
"11","4","763","MAYADOME","3939","Near Life Experience"
"11","4","169","ISILDURS BANE","634","Sea Reflections / Eight Moments Of Eternity"
"11","5","1157","URIAH HEEP","5908","Abominog"
"11","4","122","GALAHAD","416","Following Ghosts"
"11","3","674","QUEENSRYCHE","3567","Hear In the Now Frontier"
"11","5","378","DREAM THEATER","12622","Score: 20th Anniversary World Tour Live with the Octavarium Orchestra"
"11","2","655","BARCLAY JAMES  HARVEST","3401","Face to Face"
"11","5","118","GENTLE GIANT","1148","The Power And The Glory"
"11","4","57","CHANCE","193","Escape To Horizon"
"11","3","431","STYX","2197","Cyclorama"
"11","4","301","RITUAL","10757","Live"
"6","5","1","GENESIS","1511","The Lamb Lies Down on Broadway"
"11","4","984","H&#xFFFD;ST","6072","Live &amp; Unreleased"
"5","4","2552","10CC","12376","10cc"
"11","4","609","RUSH","3069","Caress Of Steel"
"11","4","3790","DAVID BOWIE","40876","The Next Day"
"11","3","748","IT BITES","37083","Map Of The Past"
"11","4","2563","WICKED MINDS","12459","Return To Uranus"
"11","4","1483","PHISH","6970","Junta"
"11","4","539","FLEA","2707","Topi O Uomini"
"11","4","2092","NOVA","9666","Atlantis"
"11","4","95","ELOY","505","Eloy"
"11","4","2783","MATS-MORGAN (BAND)","15951","Live"
"11","3","3790","DAVID BOWIE","18796","Tonight"
"11","4","26","AREA","108","1978 - Gli Dei Se Ne Vanno, Gli Arrabbiati Restano!"
"11","4","27","ARENA","120","Immortal?"
"11","5","633","THE SOFT MACHINE","3242","The Soft Machine Collection [also released as: Volumes One and Two]"
"11","4","51","CAST","314","Sounds Of Imagination"
"11","3","192","KLAATU","747","3:47 E.S.T. [Aka: Klaatu]"
"6","4","289","PREMIATA FORNERIA MARCONI (PFM)","2063","Cook [Aka: Live in the USA]"
"11","3","657","WIGWAM","3439","Dark Album"
"11","4","914","AMBEON","4939","Fate Of A Dreamer"
"11","3","224","THE MOODY BLUES","1948","Long Distance Voyager"
"6","4","147","HATFIELD AND THE NORTH","559","The Rotters&apos; Club"
"11","4","1122","OPETH","18683","The Candlelight Years"
"11","4","2413","JUNIPHER GREENE","11143","Friendship"
"11","3","224","THE MOODY BLUES","1949","The Present"
"11","5","7940","SOLAR PLEXUS","41046","Solar Plexus 2"
"11","4","1157","URIAH HEEP","5900","Wonderworld"
"11","4","1034","CITY BOY","5357","Young Men Gone West"
"6","4","782","STEVE HACKETT","7191","Once Above a Time"
"11","4","1589","KRAFTWERK","7412","Kraftwerk 2"
"11","4","5755","TORI AMOS","30038","Abnormally Attracted To Sin"
"11","4","2629","IRON MAIDEN","12929","Piece Of Mind"
"11","5","118","GENTLE GIANT","1150","Playing the Fool - The Official Live"
"12","3","118","GENTLE GIANT","1154","Civilian"
"11","5","660","BRAND X","3473","Unorthodox Behaviour"
"11","4","3790","DAVID BOWIE","18825","The Best of Bowie"
"11","3","1","GENESIS","1517","Abacab"
"11","4","17","ANEKDOTEN","66","Live"
"6","4","603","RENAISSANCE","3020","Prologue"
"6","3","1","GENESIS","1520","Invisible Touch"
"6","4","341","UK","1360","UK"
"11","4","878","SONIC DEBRIS","4821","Velvet Thorns "
"11","4","51","CAST","317","Four Aces"
"12","4","321","STARCASTLE","1281","Fountains Of Light"
"13","5","443","PETER HAMMILL","2278","In Camera"
"11","4","2010","GARMARNA","9130","Vittrad"
"11","4","3253","BLACK SABBATH","16790","Headless Cross"
"11","5","1122","OPETH","8133","Ghost Reveries"
"11","4","311","SEBASTIAN HARDIE","1210","Four Moments"
"11","4","1589","KRAFTWERK","7413","Ralf &amp; Florian"
"11","5","94","EMERSON LAKE &amp; PALMER","1871","Trilogy"
"11","3","639","TRETTIO&#xFFFD;RIGA KRIGET","3286","Mot Alla Odds"
"11","5","5316","SPOOKY TOOTH","27642","The Last Puff"
"12","5","667","CAN","3510","Future Days"
"11","4","674","QUEENSRYCHE","22247","The Best Of Queensryche: Sign Of The Times"
"11","4","5755","TORI AMOS","30036","The Beekeeper"
"11","5","627","AGITATION FREE","3186","2nd"
"11","3","1157","URIAH HEEP","5905","Head First"
"11","3","443","PETER HAMMILL","2379","In A Foreign Town"
"11","4","655","BARCLAY JAMES  HARVEST","3383","Baby James Harvest"
"11","4","999","ETRON FOU LELOUBLAN","5190","Les Poumons Gonfl&#xFFFD;s"
"11","4","431","STYX","2193","Paradise Theatre"
"11","4","518","RUNAWAY TOTEM","2574","Andromeda"
"11","4","224","THE MOODY BLUES","1944","Seventh Sojourn"
"11","4","644","THE TANGENT","26644","A Place On The Shelf"
"11","5","324","SUPERTRAMP","1251","Crime of the Century"
"11","4","370","SAHARA","1509","Subject Esq."
"5","4","811","THE CHURCH","4413","Sometime Anywhere"
"12","3","679","MANUEL G&#xFFFD;TTSCHING","3615","Inventions For Electric Guitar"
"11","5","118","GENTLE GIANT","23954","Giant Steps...The First Five Years 1970-1975"
"11","4","1097","MANEIGE","5695","Les Porches"
"11","3","748","IT BITES","15454","When The Lights Go Down"
"11","5","424","A.C.T","2162","Imaginary Friends"
"11","5","378","DREAM THEATER","1676","Live Scenes From New York"
"11","3","278","LE ORME","2316","Storia O Leggenda"
"11","4","2467","SATIN WHALE","11855","A Whale Of A Time"
"11","5","621","SAMLA MAMMAS MANNA","3167","Klossa Knapitatet"
"11","5","2789","FL&#xFFFD;SKET BRINNER","14005","Fl&#xFFFD;sket"
"11","2","655","BARCLAY JAMES  HARVEST","5587","BJH Featuring Les Holroyd: Revolution Days"
"5","3","94","EMERSON LAKE &amp; PALMER","1871","Trilogy"
"11","3","443","PETER HAMMILL","10771","Unsung"
"11","5","378","DREAM THEATER","1667","A Change Of Seasons"
"11","4","353","XANG","1398","Destiny Of A Dream"
"11","4","1337","ASGARD","6565","Tradition &amp; Renouveau"
"11","3","50","CAMEL","334","Breathless"
"11","4","1385","ELEGANT SIMPLICITY","6691","Purity And Despair"
"5","4","549","NEKTAR","2734","Down To Earth"
"11","4","531","FORMULA 3","2684","La Grande Casa"
"11","5","4629","STANLEY CLARKE","24030","School Days"
"11","4","2629","IRON MAIDEN","12941","Dance of Death"
"5","4","418","JETHRO TULL","2035","Crest Of A Knave"
"11","5","1498","ROXY MUSIC","7099","For Your Pleasure"
"11","5","1969","DEEP PURPLE","9223","Machine Head"
"11","3","27","ARENA","116","The Cry"
"11","3","1755","QUEEN","8228","Innuendo"
"11","3","78","DEUS EX MACHINA","256","De Republica"
"11","4","961","BIRTH CONTROL","5082","Plastic People"
"11","4","888","METAMORPHOSIS","4856","After All These Years"
"11","5","342","UNIVERS ZERO","1364","Univers Zero [Aka: 1313]"
"11","5","1368","BO HANSSON","6645","Lord Of The Rings (extended version)"
"11","4","2467","SATIN WHALE","11667","Desert Places"
"11","2","392","TRIUMVIRAT","1689","&#xFFFD; La Carte"
"11","3","1","GENESIS","1518","Three Sides Live"
"11","4","644","THE TANGENT","34259","COMM"
"11","5","609","RUSH","3072","A Farewell to Kings"
"5","2","33","AUFKLARUNG","143","D&#xFFFD; L&#xFFFD; Tempesta ... L&apos;Oscuro Piacere"
"64080","4","105","YES","1825","Fragile"
"6","5","418","JETHRO TULL","2028","Heavy Horses"
"12","4","774","STEVE HILLAGE","4063","Fish Rising"
"11","5","1830","STEVE VAI","8540","Flex-Able"
"11","4","218","MACHIAVEL","844","Machiavel Live"
"11","4","1495","VOIVOD","7078","Killing Technology"
"11","3","658","FOCUS","3452","Live At The Rainbow"
"11","4","747","FLASH","3889","Flash"
"11","4","3790","DAVID BOWIE","34546","A Reality Tour"
"11","4","2530","BE BOP DELUXE","12485","Modern Music"
"11","3","855","AMON D&#xFFFD;&#xFFFD;L II","4729","Pyragony X"
"11","5","464","TILES","2450","Fence The Clear"
"11","4","1753","ACHE","8339","De Homine Urbano + Green Man"
"11","4","17","ANEKDOTEN","48813","Until All The Ghosts Are Gone"
"6","3","443","PETER HAMMILL","2274","The Silent Corner And The Empty Stage"
"11","4","2686","IHSAHN","26783","After"
"11","3","674","QUEENSRYCHE","11170","Operation : Mindcrime II"
"11","4","324","SUPERTRAMP","1253","Even In The Quietest Moments ..."
"11","5","276","OSANNA","1030","Palepoli"
"11","2","1313","RUPHUS","6462","Hot Rhythms And High Notes"
"11","4","165","IQ","623","Subterranea: The Concert"
"11","4","847","SAVATAGE","4519","Hall Of The Mountain King"
"11","3","4149","BUDGIE","20701","Deliver Us From Evil"
"11","4","638","THE WATCH","44335","Tracks From The Alps"
"11","4","748","IT BITES","3895","Once Around The World"
"11","3","431","STYX","2198","Styx II"
"11","3","609","RUSH","3089","Test for Echo"
"11","4","3298","BLONDE ON BLONDE","17014","Rebirth"
"11","5","1969","DEEP PURPLE","9120","Deep Purple in Rock"
"11","4","443","PETER HAMMILL","2278","In Camera"
"11","4","1830","STEVE VAI","8542","The Ultra Zone"
"5","3","233","MARILLION","19574","Happiness Is The Road"
"11","4","766","RICK WAKEMAN","4508","Criminal Record"
"11","2","1609","JEAN-MICHEL JARRE","14880","T&#xFFFD;o &amp; T&#xFFFD;a"
"5","4","90","ECHOLYN","288","As The World"
"11","3","392","TRIUMVIRAT","1691","Take A Break Today / The Capitol Of Power"
"11","2","855","AMON D&#xFFFD;&#xFFFD;L II","4732","Vortex"
"6","3","609","RUSH","12137","Gold"
"11","4","2432","FRUMPY","11329","Frumpy 2"
"11","2","674","QUEENSRYCHE","3572","Classic Masters"
"11","5","1192","ROCKENFIELD / SPEER","6037","Hells Canyon"
"11","4","748","IT BITES","3894","The Big Lad in the Windmill"
"11","5","613","CARAVAN","3108","In the Land of Grey and Pink"
"11","3","1969","DEEP PURPLE","9220","Purpendicular"
"11","4","1219","KRAAN","6097","Wintrup "
"11","3","748","IT BITES","50437","It Happened One Night"
"11","2","633","THE SOFT MACHINE","3245","Karl Jenkins: Rubber Riff"
"11","5","40","BIGLIETTO PER L&apos;INFERNO","223","Biglietto Per L&apos;Inferno"
"6","4","1295","TANGERINE DREAM","6348","Stratosfear"
"11","5","1122","OPETH","22739","The Drapery Falls "
"11","5","1295","TANGERINE DREAM","6346","Phaedra"
"11","3","92","EELA CRAIG","297","Hit or Miss"
"11","4","317","SHAKARY","1223","Alya"
"11","3","1157","URIAH HEEP","5904","Innocent Victim"
"11","4","385","THE PINEAPPLE THIEF","1637","Abducting the Unicorn [Aka: Abducted at Birth]"
"11","5","1290","ATOMIC ROOSTER","6319","Death Walks Behind You"
"17","3","95","ELOY","505","Eloy"
"11","4","373","LA TULIPE NOIRE","1611","Shattered Image "
"11","2","105","YES","1843","Talk"
"7","4","157","I.C.U.","585","Now And Here"
"11","5","81","D.F.A.","245","Work in Progress Live"
"11","4","310","SCYTHE","1209","Divorced Land"
"11","4","1219","KRAAN","6096","Kraan"
"11","4","851","PRESENT","4661","Live!"
"11","5","248","MIRIODOR","942","Rencontres"
"11","4","176","JEREMY","691","Celestial City"
"11","4","169","ISILDURS BANE","3370","Mind Vol. 4 - Pass"
"11","3","311","SEBASTIAN HARDIE","1211","Windchase"
"11","4","1321","EKSEPTION","6482","Ekseption 3"
"11","4","150","HOELDERLIN","573","H&#xFFFD;lderlins Traum"
"11","3","2437","WISHBONE ASH","11492","New England"
"11","3","443","PETER HAMMILL","2298","Sitting Targets"
"11","5","1495","VOIVOD","7086","Voivod"
"11","2","1","GENESIS","1524","Calling All Stations"
"11","3","233","MARILLION","5506","Marbles"
"11","3","583","NEW TROLLS","2840","Senza Orario, Senza Bandiera"
"11","4","2530","BE BOP DELUXE","12487","Drastic Plastic"
"11","3","782","STEVE HACKETT","4166","Bay Of Kings"
"11","3","1","GENESIS","7765","Visible Touch (VHS)"
"7","5","1","GENESIS","1512","Wind &amp; Wuthering"
"11","4","609","RUSH","3078","Signals"
"11","5","236","MATCHING MOLE","917","Matching Mole"
"11","3","2413","JUNIPHER GREENE","11351","Communication"
"11","5","50","CAMEL","328","Mirage"
"11","4","2010","GARMARNA","9132","Vederg&#xFFFD;llningen/Vengeance"
"11","3","2207","FAMILY","10191","Fearless"
"11","4","860","SOCIAL TENSION","4737","It Reminds Me of Those Days"
"11","4","95","ELOY","15277","Wings Of Vision"
"11","4","1381","SECRET OYSTER","6674","Secret Oyster [Aka: Furtive Pearl]"
"11","5","633","THE SOFT MACHINE","3237","Third"
"11","4","639","TRETTIO&#xFFFD;RIGA KRIGET","4877","Elden Av &#xFFFD;r"
"11","5","1122","OPETH","22741","Still Day Beneath the Sun 7&apos;&apos;"
"11","3","1755","QUEEN","8221","The Works"
"11","4","1023","FRANK ZAPPA","5441","Zoot Allures"
"6","3","609","RUSH","15062","Snakes &amp; Arrows"
"11","3","50","CAMEL","336","Nude"
"11","4","251","MOSTLY AUTUMN","957","For All We Shared"
"11","2","94","EMERSON LAKE &amp; PALMER","1876","Love Beach"
"11","3","320","SPOCK&apos;S BEARD","6940","Octane"
"11","4","1381","SECRET OYSTER","7453","Sea Son"
"11","4","609","RUSH","35334","Time Machine 2011: Live in Cleveland"
"11","3","782","STEVE HACKETT","4164","Cured"
"5","4","341","UK","1360","UK"
"11","3","306","SAGA","2225","Behaviour"
"11","2","1034","CITY BOY","5360","Heads Are Rolling"
"11","5","1830","STEVE VAI","8541","Passion And Warfare"
"6","3","4367","THE BOX","22128","The Box"
"11","3","660","BRAND X","3478","Do They Hurt?"
"11","4","580","ATOLL","2829","Musiciens - Magiciens"
"11","4","1023","FRANK ZAPPA","5335","Baby Snakes"
"11","3","1023","FRANK ZAPPA","5487","London Symphony Orchestra Vol. I"
"11","4","1174","EARTH AND FIRE","5967","Song of the Marching Children"
"11","4","920","DAVID CROSS","4950","Exiles"
"11","4","596","NOVALIS","2970","Novalis"
"11","4","234","MARY NEWSLETTER","905","Nuove Lettere "
"11","5","209","P&#xFFFD;R LINDH PROJECT","811","Veni Vidi Vici"
"11","4","378","DREAM THEATER","7515","Octavarium"
"11","4","853","THE MUFFINS","4667","Manna/Mirage"
"11","5","674","QUEENSRYCHE","3564","Operation: Mindcrime"
"5","3","213","LOCANDA DELLE FATE","819","Forse Le Lucciole Non Si Amano Pi&#xFFFD;"
"11","5","284","PAIN OF SALVATION","1025","Remedy Lane"
"11","4","674","QUEENSRYCHE","3558","Rage For Order"
"11","4","129","GLASS HAMMER","2048","Lex Rex"
"11","3","165","IQ","613","Are You Sitting Comfortably ?"
"11","4","392","TRIUMVIRAT","1684","Illusions On A Double Dimple"
"11","2","655","BARCLAY JAMES  HARVEST","3404","Welcome To The Show"
"11","3","657","WIGWAM","3438","Lucky Golden Stripes And Starpose"
"6","4","18","&#xFFFD;NGLAG&#xFFFD;RD","70","Epilog"
"11","4","5755","TORI AMOS","34611","Night Of Hunters"
"11","3","589","STRAWBS","2918","Deep Cuts"
"11","4","609","RUSH","35335","Moving Pictures: Live 2011"
"11","5","1498","ROXY MUSIC","7098","Roxy Music"
"11","4","1122","OPETH","22740","Deliverance"
"11","5","94","EMERSON LAKE &amp; PALMER","1863","Tarkus"
"11","3","224","THE MOODY BLUES","1947","Octave"
"7","5","925","GAZPACHO","22078","Tick Tock"
"11","5","1023","FRANK ZAPPA","5415","The Best Band You Never Heard In Your Life"
"11","4","1039","THIRSTY MOON","5451","Blitz"
"11","4","181","KAIPA","15930","Sen Repris / Visa i Sommaren"
"11","4","1969","DEEP PURPLE","9217","The House Of Blue Light"
"5","2","811","THE CHURCH","8868","El Momento Descuidado"
"11","1","14","ALPHA III","2258","The Aleph "
"5","4","811","THE CHURCH","4408","Heyday"
"12","5","105","YES","1828","Tales from Topographic Oceans"
"5","5","78","DEUS EX MACHINA","1688","Cinque"
"11","3","2375","WASA EXPRESS","10877","On With The Action  "
"11","5","609","RUSH","3076","Moving Pictures"
"11","5","7829","MADE IN SWEDEN","40347","Snakes in a Hole"
"6","4","418","JETHRO TULL","2021","War Child"
"11","2","1823","YELLOW MAGIC ORCHESTRA","14504","Naughty Boys Instrumental"
"11","3","233","MARILLION","14730","Somewhere Else"
"5","3","811","THE CHURCH","4330","Magician Among The Spirits"
"11","4","735","SONUS UMBRA","3864","Snapshots From Limbo "
"11","5","105","YES","1826","The Yes Album"
"11","5","1589","KRAFTWERK","7418","Computer World [Aka: Computerwelt]"
"11","3","848","GONG","8811","Downwind"
"11","5","912","COMUS","4935","First Utterance"
"11","5","667","CAN","3510","Future Days"
"11","5","129","GLASS HAMMER","4193","Shadowlands"
"11","5","196","LANDBERK","762","Riktigt &#xFFFD;kta"
"11","4","5487","FLIED EGG / STRAWBERRY PATH","28573","When The Raven Has Come To The Earth"
"6","1","431","STYX","2194","Kilroy Was Here"
"11","4","961","BIRTH CONTROL","5077","Operation"
"11","4","2686","IHSAHN","29818","Scarab"
"12","4","118","GENTLE GIANT","1147","In a Glass House"
"13","5","470","KARDA ESTRA","2467","Eve"
"5","3","65","COLLAGE","227","Moonshine"
"11","5","938","KEBNEKAJSE","5005","Resa Mot Ok&#xFFFD;nt M&#xFFFD;l"
"11","5","378","DREAM THEATER","1662","Images and Words"
"11","4","1","GENESIS","1516","Duke"
"11","4","644","THE TANGENT","25736","Down And Out In Paris And London"
"11","4","2380","MAN","10909","Slow Motion"
"11","4","5093","UR KAOS","26647","A Terrible Beauty Is Born"
"11","4","875","CURVED AIR","4796","Second Album"
"11","4","1157","URIAH HEEP","5918","Live in Moscow"
"11","4","2629","IRON MAIDEN","12942","A Matter Of Life And Death"
"11","3","50","CAMEL","1907","A Nod and a Wink"
"6","4","1295","TANGERINE DREAM","6347","Rubycon"
"11","3","2380","MAN","12750","Live At The &apos;Rainbow&apos; 1972"
"11","3","431","STYX","9262","The Serpent Is Rising"
"11","3","3790","DAVID BOWIE","18802","David Bowie"
"11","4","3569","JUKKA TOLONEN","18112","Jukka Tolonen Band: JTB"
"7","5","796","GARY HUGHES","4261","Once And Future King - Part II"
"5","5","364","PINK FLOYD","1441","Wish You Were Here"
"11","3","2940","BLUE &#xFFFD;YSTER CULT","15095","Mirrors"
"11","4","2716","SLAPP HAPPY","13591","Live in Japan"
"6","4","589","STRAWBS","2926","A Choice Selection of Strawbs"
"11","4","1","GENESIS","2448","Trespass"
"11","4","2461","MURPHY BLEND","11617","First Loss"
"11","4","1809","TETRAGON","8437","Nature"
"11","3","658","FOCUS","3453","Mother Focus"
"11","4","609","RUSH","3083","Hold Your Fire"
"11","3","443","PETER HAMMILL","2579","Fireships"
"11","5","7829","MADE IN SWEDEN","40346","Made In Sweden (With Love)"
"11","5","340","TWIN AGE","1358","Lialim High"
"11","5","639","TRETTIO&#xFFFD;RIGA KRIGET","3283","Trettio&#xFFFD;riga Kriget"
"11","4","110","THE FLOWER KINGS","17185","Meet The Flower Kings - Live Recording 2003"
"5","3","840","ARCHIVE","4493","You All Look The Same To Me"
"11","3","1511","HAGEN","7166","Corridors of time"
"12","4","774","STEVE HILLAGE","4067","Live Herald"
"11","3","748","IT BITES","12870","Live in Tokyo"
